C:\RaDeCC\Data\AL557_062021\290621_grey_Standard223Ra.txt
Start Time 6/29/2021  12:07:28
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0108.10  001.471  0000001  000.342  0000000  004.921  0000003
0109.10  001.467  0000001  000.339  0000000  004.904  0000003
0110.10  001.471  0000002  000.336  0000000  004.896  0000004
0111.10  001.485  0000003  000.342  0000001  004.941  0000010
0112.10  001.499  0000003  000.366  0000003  005.031  0000015
0113.12  001.485  0000000  000.371  0000001  005.021  0000004
0114.10  001.490  0000002  000.377  0000001  005.048  0000008
0115.10  001.486  0000001  000.382  0000001  005.048  0000005
0116.10  001.473  0000000  000.379  0000000  005.039  0000004
0117.12  001.477  0000002  000.384  0000001  005.063  0000008
0118.12  001.473  0000001  000.389  0000001  005.071  0000006
0119.10  001.486  0000003  000.395  0000001  005.147  0000014
0120.10  001.499  0000003  000.400  0000001  005.204  0000012
0121.12  001.494  0000001  000.396  0000000  005.185  0000003
0122.12  001.507  0000003  000.393  0000000  005.208  0000008
0123.12  001.503  0000001  000.390  0000000  005.198  0000004
0124.12  001.507  0000002  000.403  0000002  005.221  0000008
0125.10  001.511  0000002  000.400  0000000  005.228  0000006
0126.12  001.499  0000000  000.396  0000000  005.202  0000002
0127.12  001.495  0000001  000.401  0000001  005.200  0000005
0128.12  001.491  0000001  000.398  0000000  005.191  0000004
0129.12  001.479  0000000  000.395  0000000  005.158  0000001
0130.13  001.483  0000002  000.400  0000001  005.172  0000007
0131.12  001.487  0000002  000.397  0000000  005.186  0000007
0132.12  001.476  0000000  000.394  0000000  005.155  0000001
0133.12  001.472  0000001  000.391  0000000  005.138  0000003
0134.13  001.476  0000002  000.403  0000002  005.174  0000010
0135.13  001.487  0000003  000.407  0000001  005.202  0000009
0136.13  001.506  0000004  000.411  0000001  005.230  0000009
0137.12  001.510  0000002  000.408  0000000  005.244  0000007
0138.12  001.528  0000004  000.420  0000002  005.278  0000010
0139.13  001.531  0000002  000.417  0000000  005.290  0000007
0140.12  001.527  0000001  000.414  0000000  005.281  0000004
0141.13  001.516  0000000  000.418  0000001  005.265  0000003
0142.13  001.527  0000003  000.415  0000000  005.270  0000006
0143.13  001.530  0000002  000.412  0000000  005.268  0000005
0144.13  001.533  0000002  000.409  0000000  005.259  0000004
0145.15  001.536  0000002  000.406  0000000  005.277  0000008
0146.13  001.553  0000004  000.404  0000000  005.310  0000010
0147.13  001.563  0000003  000.401  0000000  005.322  0000007
0148.13  001.559  0000001  000.398  0000000  005.320  0000005
0149.13  001.549  0000000  000.396  0000000  005.304  0000003
0150.15  001.538  0000000  000.393  0000000  005.281  0000002
0151.15  001.535  0000001  000.390  0000000  005.266  0000003
0152.13  001.532  0000001  000.388  0000000  005.259  0000004
0153.13  001.535  0000002  000.385  0000000  005.250  0000004
0154.15  001.544  0000003  000.383  0000000  005.274  0000009
0155.15  001.553  0000003  000.380  0000000  005.311  0000011
0156.15  001.543  0000000  000.378  0000000  005.277  0000000
0157.15  001.540  0000001  000.375  0000000  005.275  0000005
0158.15  001.537  0000001  000.373  0000000  005.267  0000004
0159.15  001.539  0000002  000.371  0000000  005.272  0000006
0160.15  001.530  0000000  000.368  0000000  005.245  0000001
0161.15  001.527  0000001  000.372  0000001  005.250  0000006
0162.15  001.523  0000001  000.370  0000000  005.230  0000002
0163.17  001.520  0000001  000.368  0000000  005.216  0000003
0164.15  001.517  0000001  000.366  0000000  005.196  0000002
0165.15  001.514  0000001  000.363  0000000  005.195  0000005
0166.15  001.505  0000000  000.367  0000001  005.194  0000005
0167.17  001.501  0000001  000.365  0000000  005.192  0000005
0168.17  001.504  0000002  000.369  0000001  005.203  0000007
0169.17  001.507  0000002  000.378  0000002  005.237  0000011
0170.15  001.516  0000003  000.376  0000000  005.260  0000009
0171.17  001.519  0000002  000.374  0000000  005.264  0000006
0172.17  001.522  0000002  000.372  0000000  005.262  0000005
0173.17  001.513  0000000  000.370  0000000  005.249  0000003
0174.17  001.522  0000003  000.367  0000000  005.259  0000007
0175.17  001.519  0000001  000.377  0000002  005.275  0000008
0176.17  001.516  0000001  000.375  0000000  005.268  0000004
0177.17  001.524  0000003  000.389  0000003  005.283  0000008
0178.17  001.521  0000001  000.387  0000000  005.265  0000002
0179.17  001.513  0000000  000.385  0000000  005.247  0000002
0180.18  001.504  0000000  000.383  0000000  005.222  0000001
0181.18  001.507  0000002  000.381  0000000  005.216  0000004
0182.17  001.521  0000004  000.390  0000002  005.253  0000012
0183.17  001.540  0000005  000.388  0000000  005.285  0000011
0184.18  001.542  0000002  000.385  0000000  005.288  0000006
0185.18  001.539  0000001  000.389  0000001  005.281  0000004
0186.18  001.558  0000005  000.397  0000002  005.312  0000011
0187.17  001.555  0000001  000.395  0000000  005.316  0000006
0188.17  001.562  0000003  000.399  0000001  005.346  0000011
0189.18  001.565  0000002  000.396  0000000  005.355  0000007
0190.18  001.556  0000000  000.394  0000000  005.332  0000001
0191.18  001.548  0000000  000.392  0000000  005.309  0000001
0192.18  001.540  0000000  000.390  0000000  005.302  0000004
0193.18  001.537  0000001  000.388  0000000  005.290  0000003
0194.18  001.535  0000001  000.386  0000000  005.273  0000002
0195.18  001.552  0000005  000.384  0000000  005.303  0000011
0196.18  001.544  0000000  000.387  0000001  005.296  0000004
0197.20  001.547  0000002  000.385  0000000  005.289  0000004
0198.20  001.549  0000002  000.383  0000000  005.288  0000005
0199.18  001.551  0000002  000.382  0000000  005.287  0000005
0200.18  001.544  0000000  000.380  0000000  005.260  0000000
0201.18  001.541  0000001  000.388  0000002  005.284  0000010
0202.20  001.543  0000002  000.386  0000000  005.287  0000006
0203.20  001.545  0000002  000.384  0000000  005.285  0000005
0204.20  001.543  0000001  000.382  0000000  005.284  0000005
0205.18  001.545  0000002  000.380  0000000  005.283  0000005
0206.20  001.547  0000002  000.378  0000000  005.291  0000007
0207.20  001.549  0000002  000.376  0000000  005.290  0000005
0208.20  001.551  0000002  000.375  0000000  005.298  0000007
0209.20  001.549  0000001  000.373  0000000  005.296  0000005
0210.22  001.556  0000003  000.395  0000005  005.333  0000013
0211.20  001.553  0000001  000.398  0000001  005.331  0000005
0212.20  001.550  0000001  000.396  0000000  005.316  0000002
0213.20  001.548  0000001  000.394  0000000  005.300  0000002
0214.20  001.555  0000003  000.397  0000001  005.308  0000007
0215.22  001.557  0000002  000.395  0000000  005.311  0000006
0216.22  001.554  0000001  000.393  0000000  005.305  0000004
0217.20  001.556  0000002  000.401  0000002  005.322  0000009
0218.20  001.549  0000000  000.403  0000001  005.321  0000005
0219.22  001.542  0000000  000.401  0000000  005.310  0000003
0220.22  001.539  0000001  000.404  0000001  005.308  0000005
0221.22  001.537  0000001  000.407  0000001  005.325  0000009
0222.22  001.530  0000000  000.405  0000000  005.306  0000001
0223.22  001.541  0000004  000.403  0000000  005.327  0000010
0224.22  001.543  0000002  000.401  0000000  005.325  0000005
0225.22  001.541  0000001  000.404  0000001  005.324  0000005
0226.22  001.538  0000001  000.402  0000000  005.309  0000002
0227.22  001.545  0000003  000.400  0000000  005.321  0000008
0228.23  001.547  0000002  000.407  0000002  005.332  0000008
0229.22  001.549  0000002  000.410  0000001  005.336  0000006
0230.22  001.542  0000000  000.408  0000000  005.334  0000005
0231.22  001.540  0000001  000.407  0000000  005.320  0000002
0232.23  001.542  0000002  000.409  0000001  005.327  0000007
0233.23  001.544  0000002  000.407  0000000  005.321  0000004
0234.22  001.541  0000001  000.406  0000000  005.320  0000005
0235.22  001.548  0000003  000.417  0000003  005.344  0000011
0236.23  001.545  0000001  000.415  0000000  005.334  0000003
0237.23  001.551  0000003  000.413  0000000  005.341  0000007
0238.23  001.557  0000003  000.411  0000000  005.356  0000009
0239.23  001.551  0000000  000.414  0000001  005.346  0000003
Group 1 Stopped 6/29/2021  16:07:39
 
Count Summary
C:RaDeCC\DataRaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0240.18  001.549  000372  000.412  000099  005.338  001282
System Number 1
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

