C:\RaDeCC\Data\AL557_062021\060621_blue_223STD.txt
Start Time 6/6/2021  23:11:44
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0001.00  002.000  0000002  001.000  0000001  006.000  0000006
0002.00  001.000  0000000  001.500  0000002  004.500  0000003
0003.00  002.000  0000004  001.000  0000000  006.333  0000010
0004.00  001.500  0000000  000.750  0000000  005.250  0000002
0005.00  001.800  0000003  000.600  0000000  005.800  0000008
0006.00  001.500  0000000  000.500  0000000  005.000  0000001
0007.00  001.286  0000000  000.429  0000000  004.286  0000000
0008.00  001.250  0000001  000.500  0000001  004.125  0000003
0009.02  001.220  0000001  000.444  0000000  003.993  0000003
0010.00  001.200  0000001  000.500  0000001  004.000  0000004
0011.00  001.273  0000002  000.455  0000000  004.182  0000006
0012.00  001.333  0000002  000.417  0000000  004.250  0000005
0013.02  001.383  0000002  000.384  0000000  004.225  0000004
0014.02  001.356  0000001  000.428  0000001  004.209  0000004
0015.02  001.465  0000003  000.400  0000000  004.329  0000006
0016.00  001.563  0000003  000.375  0000000  004.438  0000006
0017.00  001.529  0000001  000.353  0000000  004.353  0000003
0018.02  001.443  0000000  000.333  0000000  004.163  0000001
0019.02  001.420  0000001  000.421  0000002  004.312  0000007
0020.02  001.499  0000003  000.550  0000003  004.546  0000009
0021.02  001.427  0000000  000.523  0000000  004.425  0000002
0022.02  001.408  0000001  000.545  0000001  004.542  0000007
0023.02  001.521  0000004  000.521  0000000  004.779  0000010
0024.02  001.499  0000001  000.500  0000000  004.747  0000004
0025.02  001.439  0000000  000.480  0000000  004.557  0000000
0026.02  001.422  0000001  000.461  0000000  004.497  0000003
0027.03  001.406  0000001  000.444  0000000  004.513  0000005
0028.03  001.463  0000003  000.428  0000000  004.602  0000007
0029.03  001.584  0000005  000.482  0000002  004.891  0000013
0030.03  001.632  0000003  000.533  0000002  005.061  0000010
0031.02  001.709  0000004  000.548  0000001  005.223  0000010
0032.03  001.686  0000001  000.531  0000000  005.120  0000002
0033.03  001.665  0000001  000.515  0000000  005.207  0000008
0034.03  001.675  0000002  000.529  0000001  005.318  0000009
0035.03  001.684  0000002  000.542  0000001  005.338  0000006
0036.05  001.831  0000007  000.555  0000001  005.659  0000017
0037.03  001.782  0000000  000.540  0000000  005.536  0000001
0038.03  001.762  0000001  000.526  0000000  005.521  0000005
0039.03  001.768  0000002  000.512  0000000  005.508  0000005
0040.05  001.773  0000002  000.499  0000000  005.518  0000006
0041.05  001.778  0000002  000.487  0000000  005.481  0000004
0042.03  001.737  0000000  000.476  0000000  005.424  0000003
0043.03  001.720  0000001  000.465  0000000  005.368  0000003
0044.03  001.703  0000001  000.454  0000000  005.360  0000005
0045.05  001.709  0000002  000.444  0000000  005.394  0000007
0046.05  001.737  0000003  000.456  0000001  005.516  0000011
0047.05  001.700  0000000  000.446  0000000  005.420  0000001
0048.03  001.686  0000001  000.437  0000000  005.350  0000002
0049.05  001.692  0000002  000.449  0000001  005.362  0000006
0050.05  001.718  0000003  000.440  0000000  005.435  0000009
0051.05  001.685  0000000  000.451  0000001  005.426  0000005
0052.05  001.652  0000000  000.442  0000000  005.341  0000001
0053.07  001.658  0000002  000.433  0000000  005.371  0000007
0054.07  001.628  0000000  000.425  0000000  005.345  0000004
0055.05  001.599  0000000  000.418  0000000  005.268  0000001
0056.05  001.588  0000001  000.410  0000000  005.263  0000005
0057.05  001.595  0000002  000.403  0000000  005.276  0000006
0058.07  001.584  0000001  000.413  0000001  005.270  0000005
0059.07  001.591  0000002  000.406  0000000  005.265  0000005
0060.07  001.615  0000003  000.400  0000000  005.294  0000007
0061.05  001.622  0000002  000.410  0000001  005.340  0000008
0062.05  001.595  0000000  000.419  0000001  005.318  0000004
0063.07  001.617  0000003  000.412  0000000  005.328  0000006
0064.07  001.592  0000000  000.421  0000001  005.323  0000005
0065.07  001.583  0000001  000.415  0000000  005.287  0000003
0066.07  001.574  0000001  000.409  0000000  005.283  0000005
0067.07  001.566  0000001  000.417  0000001  005.293  0000006
0068.07  001.543  0000000  000.411  0000000  005.260  0000003
0069.07  001.535  0000001  000.405  0000000  005.227  0000003
0070.07  001.527  0000001  000.400  0000000  005.209  0000004
0071.07  001.534  0000002  000.408  0000001  005.235  0000007
0072.07  001.526  0000001  000.402  0000000  005.204  0000003
0073.08  001.546  0000003  000.397  0000000  005.227  0000007
0074.07  001.539  0000001  000.405  0000001  005.225  0000005
0075.07  001.559  0000003  000.400  0000000  005.235  0000006
0076.07  001.538  0000000  000.394  0000000  005.180  0000001
0077.08  001.570  0000004  000.402  0000001  005.254  0000011
0078.08  001.562  0000001  000.410  0000001  005.238  0000004
0079.08  001.568  0000002  000.405  0000000  005.222  0000004
0080.07  001.574  0000002  000.412  0000001  005.258  0000008
0081.08  001.566  0000001  000.407  0000000  005.229  0000003
0082.08  001.547  0000000  000.402  0000000  005.178  0000001
0083.08  001.553  0000002  000.397  0000000  005.176  0000005
0084.08  001.546  0000001  000.392  0000000  005.173  0000005
0085.08  001.551  0000002  000.400  0000001  005.218  0000009
0086.08  001.591  0000005  000.407  0000001  005.297  0000012
0087.08  001.585  0000001  000.402  0000000  005.294  0000005
0088.08  001.612  0000004  000.397  0000000  005.325  0000008
0089.08  001.628  0000003  000.415  0000002  005.411  0000013
0090.10  001.643  0000003  000.411  0000000  005.427  0000007
0091.10  001.658  0000003  000.406  0000000  005.456  0000008
0092.08  001.662  0000002  000.402  0000000  005.462  0000006
0093.08  001.676  0000003  000.397  0000000  005.500  0000009
0094.10  001.668  0000001  000.393  0000000  005.462  0000002
0095.10  001.672  0000002  000.389  0000000  005.468  0000006
0096.10  001.655  0000000  000.385  0000000  005.442  0000003
0097.10  001.658  0000002  000.391  0000001  005.469  0000008
0098.08  001.652  0000001  000.387  0000000  005.444  0000003
0099.10  001.655  0000002  000.383  0000000  005.449  0000006
0100.10  001.648  0000001  000.390  0000001  005.465  0000007
0101.10  001.662  0000003  000.386  0000000  005.480  0000007
0102.10  001.665  0000002  000.382  0000000  005.475  0000005
0103.12  001.678  0000003  000.378  0000000  005.499  0000008
0104.10  001.691  0000003  000.375  0000000  005.552  0000011
0105.10  001.684  0000001  000.390  0000002  005.604  0000011
0106.10  001.678  0000001  000.405  0000002  005.646  0000010
0107.12  001.690  0000003  000.411  0000001  005.676  0000009
0108.12  001.674  0000000  000.407  0000000  005.633  0000001
0109.10  001.668  0000001  000.403  0000000  005.610  0000003
0110.10  001.662  0000001  000.400  0000000  005.604  0000005
0111.10  001.674  0000003  000.396  0000000  005.644  0000010
0112.12  001.677  0000002  000.401  0000001  005.673  0000009
0113.12  001.689  0000003  000.398  0000000  005.720  0000011
0114.12  001.691  0000002  000.394  0000000  005.722  0000006
0115.10  001.712  0000004  000.400  0000001  005.760  0000010
0116.12  001.714  0000002  000.396  0000000  005.770  0000007
0117.12  001.716  0000002  000.393  0000000  005.789  0000008
0118.12  001.719  0000002  000.423  0000004  005.816  0000009
0119.12  001.704  0000000  000.420  0000000  005.776  0000001
0120.12  001.723  0000004  000.416  0000000  005.794  0000008
0121.13  001.725  0000002  000.429  0000002  005.795  0000006
0122.12  001.728  0000002  000.442  0000002  005.806  0000007
0123.12  001.722  0000001  000.439  0000000  005.783  0000003
0124.12  001.724  0000002  000.435  0000000  005.785  0000006
0125.13  001.710  0000000  000.440  0000001  005.770  0000004
0126.13  001.705  0000001  000.444  0000001  005.764  0000005
0127.12  001.691  0000000  000.441  0000000  005.743  0000003
0128.12  001.686  0000001  000.453  0000002  005.760  0000008
0129.13  001.696  0000003  000.449  0000000  005.785  0000009
0130.12  001.729  0000006  000.446  0000000  005.841  0000013
0131.12  001.724  0000001  000.458  0000002  005.850  0000007
0132.13  001.733  0000003  000.462  0000001  005.888  0000011
0133.13  001.720  0000000  000.458  0000000  005.851  0000001
0134.13  001.707  0000000  000.462  0000001  005.837  0000004
0135.13  001.717  0000003  000.459  0000000  005.868  0000010
0136.13  001.704  0000000  000.455  0000000  005.840  0000002
0137.13  001.721  0000004  000.474  0000003  005.899  0000014
0138.13  001.723  0000002  000.471  0000000  005.893  0000005
0139.13  001.725  0000002  000.474  0000001  005.908  0000008
0140.15  001.720  0000001  000.471  0000000  005.901  0000005
0141.15  001.714  0000001  000.468  0000000  005.880  0000003
0142.13  001.724  0000003  000.471  0000001  005.924  0000012
0143.13  001.733  0000003  000.482  0000002  005.966  0000012
0144.15  001.734  0000002  000.479  0000000  005.959  0000005
0145.15  001.722  0000000  000.482  0000001  005.939  0000003
