C:\RaDeCC\Data\AL557_062021\300621_grey_Standard224Ra.txt
Start Time 6/30/2021  12:49:04
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0001.00  000.000  0000000  000.000  0000000  001.000  0000001
0002.00  000.000  0000000  000.000  0000000  000.500  0000000
0002.98  000.000  0000000  000.670  0000002  002.011  0000005
0003.98  000.000  0000000  000.753  0000001  002.008  0000002
0005.00  000.000  0000000  000.800  0000001  002.000  0000002
0006.00  000.000  0000000  000.833  0000001  002.000  0000002
0007.00  000.000  0000000  000.857  0000001  002.000  0000002
0007.98  000.000  0000000  001.127  0000003  002.756  0000008
0009.00  000.000  0000000  001.111  0000001  002.778  0000003
0010.00  000.000  0000000  001.400  0000004  003.200  0000007
0011.00  000.000  0000000  001.455  0000002  003.364  0000005
0012.00  000.000  0000000  001.667  0000004  003.833  0000009
0013.00  000.000  0000000  001.615  0000001  003.692  0000002
0014.02  000.000  0000000  001.498  0000000  003.424  0000000
0015.00  000.000  0000000  001.533  0000002  003.467  0000004
0016.00  000.000  0000000  001.500  0000001  003.500  0000004
0017.00  000.000  0000000  001.412  0000000  003.294  0000000
0018.02  000.000  0000000  001.332  0000000  003.275  0000003
0019.02  000.000  0000000  001.525  0000005  003.576  0000009
0020.02  000.000  0000000  001.649  0000004  003.847  0000009
0021.00  000.000  0000000  001.714  0000003  003.952  0000006
0022.00  000.000  0000000  001.682  0000001  003.864  0000002
0023.02  000.000  0000000  001.651  0000001  003.780  0000002
0024.02  000.000  0000000  001.582  0000000  003.622  0000000
0025.02  000.000  0000000  001.559  0000001  003.558  0000002
0026.02  000.000  0000000  001.537  0000001  003.575  0000004
0027.02  000.037  0000001  001.481  0000000  003.553  0000003
0028.02  000.036  0000000  001.570  0000004  003.748  0000009
0029.02  000.069  0000001  001.620  0000003  003.756  0000004
0030.02  000.067  0000000  001.599  0000001  003.698  0000002
0031.02  000.064  0000000  001.548  0000000  003.643  0000002
0032.03  000.062  0000000  001.498  0000000  003.528  0000000
0033.03  000.061  0000000  001.453  0000000  003.512  0000003
0034.02  000.059  0000000  001.499  0000003  003.586  0000006
0035.02  000.057  0000000  001.485  0000001  003.541  0000002
0036.02  000.056  0000000  001.472  0000001  003.554  0000004
0037.03  000.054  0000000  001.431  0000000  003.483  0000001
0038.03  000.053  0000000  001.472  0000003  003.576  0000007
0039.03  000.051  0000000  001.435  0000000  003.612  0000005
0040.02  000.050  0000000  001.499  0000004  003.723  0000008
0041.03  000.049  0000000  001.487  0000001  003.680  0000002
0042.03  000.048  0000000  001.475  0000001  003.640  0000002
0043.03  000.046  0000000  001.464  0000001  003.648  0000004
0044.03  000.068  0000001  001.544  0000005  003.861  0000013
0045.05  000.067  0000000  001.598  0000004  003.973  0000009
0046.03  000.065  0000000  001.608  0000002  003.975  0000004
0047.03  000.064  0000000  001.595  0000001  003.955  0000003
0048.03  000.062  0000000  001.603  0000002  003.976  0000005
0049.03  000.061  0000000  001.570  0000000  003.916  0000001
0050.05  000.060  0000000  001.538  0000000  003.856  0000001
0051.05  000.059  0000000  001.508  0000000  003.800  0000001
0052.03  000.058  0000000  001.480  0000000  003.767  0000002
0053.03  000.057  0000000  001.471  0000001  003.771  0000004
0054.05  000.056  0000000  001.443  0000000  003.700  0000000
0055.05  000.054  0000000  001.435  0000001  003.669  0000002
0056.05  000.054  0000000  001.427  0000001  003.640  0000002
0057.05  000.053  0000000  001.455  0000003  003.681  0000006
0058.05  000.052  0000000  001.430  0000000  003.618  0000000
0059.05  000.051  0000000  001.406  0000000  003.590  0000002
0060.05  000.050  0000000  001.382  0000000  003.530  0000000
0061.05  000.049  0000000  001.360  0000000  003.473  0000000
0062.05  000.048  0000000  001.354  0000001  003.465  0000003
0063.05  000.048  0000000  001.332  0000000  003.410  0000000
0064.05  000.047  0000000  001.311  0000000  003.404  0000003
0065.05  000.061  0000001  001.384  0000006  003.536  0000012
0066.05  000.061  0000000  001.363  0000000  003.482  0000000
0067.07  000.060  0000000  001.357  0000001  003.474  0000003
0068.07  000.059  0000000  001.366  0000002  003.497  0000005
