C:\RaDeCC\Data\AL557_062021\060621_green_223STD.txt
Start Time 6/6/2021  20:20:27
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0001.00  001.000  0000001  000.000  0000000  004.000  0000004
0002.00  000.500  0000000  000.000  0000000  002.500  0000001
0003.00  000.333  0000000  000.000  0000000  001.667  0000000
0004.00  000.500  0000001  000.250  0000001  002.750  0000006
0005.02  000.399  0000000  000.399  0000001  002.990  0000004
0006.00  000.667  0000002  000.333  0000000  003.500  0000006
0007.00  000.714  0000001  000.286  0000000  003.714  0000005
0008.00  000.875  0000002  000.250  0000000  003.875  0000005
0009.02  000.776  0000000  000.222  0000000  003.660  0000002
0010.02  000.699  0000000  000.200  0000000  003.494  0000002
0011.02  000.726  0000001  000.182  0000000  003.540  0000004
0012.00  000.833  0000002  000.250  0000001  003.833  0000007
0013.02  000.922  0000002  000.230  0000000  003.995  0000006
0014.02  000.927  0000001  000.214  0000000  003.924  0000003
0015.02  000.866  0000000  000.200  0000000  003.729  0000001
0016.02  000.874  0000001  000.250  0000001  003.809  0000005
0017.02  000.881  0000001  000.235  0000000  003.702  0000002
0018.02  001.110  0000005  000.222  0000000  004.274  0000014
0019.03  001.156  0000002  000.315  0000002  004.308  0000005
0020.02  001.199  0000002  000.300  0000000  004.546  0000009
0021.02  001.142  0000000  000.285  0000000  004.377  0000001
0022.02  001.181  0000002  000.363  0000002  004.542  0000008
0023.03  001.216  0000002  000.434  0000002  004.689  0000008
0024.03  001.331  0000004  000.416  0000000  004.910  0000010
0025.03  001.318  0000001  000.479  0000002  004.953  0000006
0026.02  001.307  0000001  000.461  0000000  004.958  0000005
0027.02  001.370  0000003  000.444  0000000  004.997  0000006
0028.03  001.356  0000001  000.428  0000000  004.923  0000003
0029.03  001.343  0000001  000.413  0000000  004.856  0000003
0030.03  001.332  0000001  000.400  0000000  004.861  0000005
0031.03  001.418  0000004  000.451  0000002  005.156  0000014
0032.03  001.436  0000002  000.437  0000000  005.182  0000006
0033.03  001.483  0000003  000.424  0000000  005.267  0000008
0034.03  001.440  0000000  000.411  0000000  005.113  0000000
0035.03  001.399  0000000  000.400  0000000  004.995  0000001
0036.03  001.360  0000000  000.389  0000000  004.912  0000002
0037.05  001.323  0000000  000.378  0000000  004.804  0000001
0038.03  001.367  0000003  000.394  0000001  004.917  0000009
0039.03  001.409  0000003  000.384  0000000  004.970  0000007
0040.03  001.374  0000000  000.375  0000000  004.921  0000003
0041.05  001.486  0000006  000.414  0000002  005.140  0000014
