C:\RaDeCC\Data\Standard_223_88_orange.txt
Start Time 04/11/2021  11:56:36
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0001.58  000.000  0000000  000.000  0000000  000.632  0000001
0002.60  001.154  0000003  000.000  0000000  003.077  0000007
0003.60  001.944  0000004  000.000  0000000  004.722  0000009
0004.60  002.174  0000003  000.000  0000000  005.217  0000007
0005.60  002.143  0000002  000.179  0000001  005.536  0000007
0006.60  002.424  0000004  000.152  0000000  006.212  0000010
0007.60  002.368  0000002  000.263  0000001  006.316  0000007
0008.60  002.209  0000001  000.349  0000001  006.163  0000005
0009.60  001.979  0000000  000.313  0000000  005.833  0000003
0010.62  001.884  0000001  000.377  0000001  005.651  0000004
0011.62  001.980  0000003  000.344  0000000  005.768  0000007
0012.60  001.905  0000001  000.317  0000000  005.476  0000002
0013.60  001.765  0000000  000.368  0000001  005.294  0000003
0014.60  001.781  0000002  000.548  0000003  005.342  0000006
0015.62  001.793  0000002  000.640  0000002  005.251  0000004
0016.62  001.685  0000000  000.602  0000000  004.995  0000001
0017.60  001.705  0000002  000.568  0000000  004.943  0000004
0018.60  001.828  0000004  000.645  0000002  005.108  0000008
0019.62  001.886  0000003  000.663  0000001  005.251  0000008
0020.62  001.843  0000001  000.631  0000000  005.190  0000004
0021.62  001.758  0000000  000.601  0000000  005.042  0000002
0022.62  001.769  0000002  000.663  0000002  005.129  0000007
0023.62  001.821  0000003  000.677  0000001  005.293  0000009
0024.62  001.950  0000005  000.691  0000001  005.484  0000010
0025.62  001.913  0000001  000.664  0000000  005.387  0000003
0026.62  001.916  0000002  000.639  0000000  005.410  0000006
0027.62  001.847  0000000  000.616  0000000  005.250  0000001
0028.63  001.816  0000001  000.664  0000002  005.343  0000008
0029.62  001.891  0000004  000.642  0000000  005.504  0000010
0030.62  001.829  0000000  000.621  0000000  005.324  0000000
0031.62  001.866  0000003  000.601  0000000  005.345  0000006
0032.63  001.839  0000001  000.582  0000000  005.363  0000006
0033.63  001.814  0000001  000.565  0000000  005.322  0000004
0034.63  001.906  0000005  000.549  0000000  005.544  0000013
0035.62  001.965  0000004  000.590  0000002  005.615  0000008
0036.63  001.965  0000002  000.601  0000001  005.623  0000006
0037.63  001.993  0000003  000.611  0000001  005.660  0000007
0038.63  001.967  0000001  000.621  0000001  005.643  0000005
0039.63  002.044  0000005  000.631  0000001  005.879  0000015
0040.63  001.993  0000000  000.615  0000000  005.759  0000001
0041.63  001.970  0000001  000.600  0000000  005.693  0000003
0042.63  002.017  0000004  000.586  0000000  005.747  0000008
0043.63  001.994  0000001  000.573  0000000  005.730  0000005
0044.63  001.972  0000001  000.560  0000000  005.668  0000003
0045.65  002.059  0000006  000.635  0000004  005.849  0000014
0046.65  002.058  0000002  000.665  0000002  005.831  0000005
0047.63  002.078  0000003  000.651  0000000  005.836  0000006
0048.63  002.036  0000000  000.637  0000000  005.798  0000004
0049.65  001.994  0000000  000.645  0000001  005.740  0000003
0050.65  001.974  0000001  000.652  0000001  005.726  0000005
0051.65  001.994  0000003  000.639  0000000  005.770  0000008
0052.65  001.994  0000002  000.627  0000000  005.755  0000005
0053.63  001.995  0000002  000.615  0000000  005.761  0000006
0054.65  001.976  0000001  000.622  0000001  005.764  0000006
Group 2 Stopped 04/11/2021  12:51:50
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0055.23  002.010  000111  000.616  000034  005.830  000322
System Number 2
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

