C:\RaDeCC\Data\Standard_223_94_grey.txt
Start Time 04/11/2021  12:54:52
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0108.10  001.785  0000002  000.435  0000000  005.430  0000005
0109.12  001.778  0000001  000.431  0000000  005.435  0000006
0110.12  001.762  0000000  000.427  0000000  005.385  0000000
Group 3 Stopped 04/11/2021  14:45:17
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0110.42  001.757  000194  000.426  000047  005.371  000593
System Number 3
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

