C:\RaDeCC\Data\Standard_224_88_grey.txt
Start Time 04/11/2021  11:55:50
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0002.30  000.000  0000000  000.000  0000000  001.304  0000003
0003.30  000.000  0000000  000.000  0000000  000.909  0000000
0004.30  000.000  0000000  000.698  0000003  002.093  0000006
0005.32  000.000  0000000  000.564  0000000  001.693  0000000
0006.30  000.000  0000000  000.635  0000001  001.746  0000002
0007.30  000.000  0000000  000.548  0000000  001.507  0000000
0008.30  000.000  0000000  000.482  0000000  001.446  0000001
0009.32  000.000  0000000  000.429  0000000  001.288  0000000
0010.32  000.000  0000000  000.582  0000002  001.745  0000006
0011.32  000.000  0000000  000.707  0000002  001.944  0000004
0012.30  000.000  0000000  000.650  0000000  001.789  0000000
0013.30  000.000  0000000  000.677  0000001  001.955  0000004
0014.32  000.000  0000000  000.629  0000000  001.886  0000001
0015.32  000.000  0000000  000.653  0000001  001.893  0000002
0016.32  000.000  0000000  000.613  0000000  001.900  0000002
0017.32  000.000  0000000  000.693  0000002  002.079  0000005
0018.32  000.000  0000000  000.655  0000000  001.965  0000000
0019.32  000.000  0000000  000.621  0000000  001.864  0000000
0020.32  000.000  0000000  000.689  0000002  001.969  0000004
0021.32  000.000  0000000  000.657  0000000  001.970  0000002
0022.33  000.000  0000000  000.627  0000000  001.881  0000000
0023.33  000.000  0000000  000.643  0000001  001.886  0000002
0024.32  000.000  0000000  000.617  0000000  001.809  0000000
0025.32  000.000  0000000  000.671  0000002  001.896  0000004
0026.32  000.000  0000000  000.646  0000000  001.824  0000000
0027.33  000.000  0000000  000.695  0000002  001.939  0000005
0028.33  000.000  0000000  000.812  0000004  002.118  0000007
0029.33  000.000  0000000  000.852  0000002  002.216  0000005
0030.32  000.000  0000000  000.825  0000000  002.144  0000000
0031.33  000.000  0000000  000.798  0000000  002.074  0000000
0032.33  000.031  0000001  000.835  0000002  002.134  0000004
0033.33  000.030  0000000  000.810  0000000  002.100  0000001
0034.33  000.029  0000000  000.845  0000002  002.155  0000004
0035.35  000.028  0000000  000.905  0000003  002.291  0000007
0036.33  000.028  0000000  000.881  0000000  002.229  0000000
0037.33  000.027  0000000  000.857  0000000  002.223  0000002
0038.33  000.026  0000000  000.861  0000001  002.217  0000002
0039.33  000.025  0000000  000.839  0000000  002.186  0000001
0040.35  000.025  0000000  000.818  0000000  002.156  0000001
0041.35  000.024  0000000  000.822  0000001  002.177  0000003
0042.33  000.024  0000000  000.803  0000000  002.126  0000000
0043.33  000.023  0000000  000.808  0000001  002.146  0000003
0044.35  000.023  0000000  000.834  0000002  002.210  0000005
0045.35  000.022  0000000  000.816  0000000  002.205  0000002
0046.35  000.022  0000000  000.820  0000001  002.222  0000003
0047.33  000.021  0000000  000.803  0000000  002.176  0000000
0048.35  000.021  0000000  000.807  0000001  002.192  0000003
0049.35  000.041  0000001  000.790  0000000  002.188  0000002
0050.35  000.040  0000000  000.794  0000001  002.205  0000003
0051.35  000.039  0000000  000.779  0000000  002.220  0000003
0052.35  000.038  0000000  000.764  0000000  002.178  0000000
0053.35  000.037  0000000  000.750  0000000  002.156  0000001
0054.35  000.037  0000000  000.736  0000000  002.153  0000002
0055.35  000.036  0000000  000.741  0000001  002.186  0000004
Group 1 Stopped 04/11/2021  12:51:51
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0056.02  000.036  000002  000.750  000042  002.214  000124
System Number 1
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

