C:\RaDeCC\Data\AL557_062021\290621_orange_Standard224Ra.txt
Start Time 6/29/2021  12:07:31
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0001.00  000.000  0000000  001.000  0000001  002.000  0000002
0002.00  000.000  0000000  000.500  0000000  001.000  0000000
0003.00  000.000  0000000  000.333  0000000  001.333  0000002
0004.00  000.000  0000000  000.750  0000002  002.250  0000005
0005.02  000.000  0000000  000.598  0000000  002.791  0000005
0006.00  000.000  0000000  000.500  0000000  002.500  0000001
0007.00  000.000  0000000  000.429  0000000  002.429  0000002
0008.00  000.000  0000000  000.375  0000000  002.250  0000001
0009.02  000.000  0000000  000.555  0000002  002.440  0000004
0010.02  000.000  0000000  000.599  0000001  002.496  0000003
0011.00  000.000  0000000  000.727  0000002  002.636  0000004
0012.00  000.000  0000000  000.750  0000001  002.583  0000002
0013.02  000.000  0000000  000.845  0000002  002.689  0000004
0014.02  000.000  0000000  000.927  0000002  002.854  0000005
0015.02  000.000  0000000  000.866  0000000  002.664  0000000
0016.02  000.000  0000000  000.812  0000000  002.622  0000002
0017.00  000.000  0000000  000.824  0000001  002.588  0000002
0018.02  000.000  0000000  000.833  0000001  002.664  0000004
0019.02  000.000  0000000  000.789  0000000  002.524  0000000
0020.02  000.000  0000000  000.749  0000000  002.448  0000001
0021.02  000.000  0000000  000.714  0000000  002.379  0000001
0022.03  000.000  0000000  000.681  0000000  002.269  0000000
0023.02  000.000  0000000  000.652  0000000  002.303  0000003
0024.02  000.000  0000000  000.666  0000001  002.290  0000002
0025.02  000.000  0000000  000.680  0000001  002.278  0000002
0026.03  000.000  0000000  000.691  0000001  002.343  0000004
0027.03  000.000  0000000  000.703  0000001  002.404  0000004
0028.03  000.000  0000000  000.678  0000000  002.354  0000001
0029.02  000.000  0000000  000.655  0000000  002.275  0000000
0030.02  000.000  0000000  000.633  0000000  002.199  0000000
0031.03  000.000  0000000  000.612  0000000  002.127  0000000
0032.03  000.000  0000000  000.656  0000002  002.216  0000005
0033.03  000.000  0000000  000.636  0000000  002.210  0000002
0034.03  000.000  0000000  000.705  0000003  002.409  0000009
0035.03  000.000  0000000  000.714  0000001  002.512  0000006
0036.03  000.000  0000000  000.722  0000001  002.498  0000002
0037.03  000.000  0000000  000.729  0000001  002.511  0000003
0038.03  000.000  0000000  000.710  0000000  002.472  0000001
0039.03  000.000  0000000  000.794  0000004  002.613  0000008
0040.05  000.000  0000000  000.774  0000000  002.547  0000000
0041.03  000.000  0000000  000.804  0000002  002.583  0000004
0042.03  000.000  0000000  000.785  0000000  002.522  0000000
0043.03  000.000  0000000  000.790  0000001  002.556  0000004
0044.05  000.000  0000000  000.795  0000001  002.543  0000002
0045.05  000.000  0000000  000.777  0000000  002.508  0000001
0046.05  000.000  0000000  000.782  0000001  002.541  0000004
0047.03  000.000  0000000  000.765  0000000  002.509  0000001
0048.05  000.000  0000000  000.791  0000002  002.539  0000004
0049.05  000.000  0000000  000.775  0000000  002.508  0000001
0050.05  000.000  0000000  000.779  0000001  002.517  0000003
0051.05  000.000  0000000  000.764  0000000  002.468  0000000
0052.05  000.000  0000000  000.768  0000001  002.478  0000003
0053.05  000.000  0000000  000.754  0000000  002.451  0000001
0054.05  000.000  0000000  000.759  0000001  002.461  0000003
0055.05  000.000  0000000  000.745  0000000  002.434  0000001
0056.05  000.000  0000000  000.749  0000001  002.462  0000004
0057.07  000.000  0000000  000.771  0000002  002.488  0000004
0058.07  000.000  0000000  000.775  0000001  002.497  0000003
0059.05  000.000  0000000  000.762  0000000  002.472  0000001
0060.05  000.000  0000000  000.749  0000000  002.431  0000000
0061.07  000.000  0000000  000.753  0000001  002.424  0000002
0062.07  000.000  0000000  000.773  0000002  002.449  0000004
0063.07  000.000  0000000  000.761  0000000  002.410  0000000
0064.07  000.000  0000000  000.749  0000000  002.388  0000001
0065.08  000.000  0000000  000.753  0000001  002.397  0000003
0066.08  000.000  0000000  000.757  0000001  002.391  0000002
0067.07  000.000  0000000  000.746  0000000  002.356  0000000
0068.07  000.000  0000000  000.749  0000001  002.351  0000002
0069.08  000.000  0000000  000.753  0000001  002.359  0000003
0070.08  000.000  0000000  000.756  0000001  002.397  0000005
0071.08  000.000  0000000  000.788  0000003  002.448  0000006
0072.08  000.000  0000000  000.777  0000000  002.442  0000002
0073.08  000.000  0000000  000.766  0000000  002.408  0000000
0074.08  000.000  0000000  000.810  0000004  002.470  0000007
0075.08  000.000  0000000  000.812  0000001  002.464  0000002
0076.08  000.000  0000000  000.828  0000002  002.497  0000005
0077.08  000.000  0000000  000.817  0000000  002.465  0000000
0078.10  000.000  0000000  000.832  0000002  002.510  0000006
0079.08  000.000  0000000  000.835  0000001  002.504  0000002
0080.08  000.000  0000000  000.837  0000001  002.497  0000002
0081.08  000.000  0000000  000.839  0000001  002.504  0000003
0082.10  000.012  0000001  000.828  0000000  002.497  0000002
0083.10  000.012  0000000  000.842  0000002  002.551  0000007
0084.10  000.012  0000000  000.844  0000001  002.556  0000003
0085.08  000.012  0000000  000.846  0000001  002.550  0000002
0086.10  000.012  0000000  000.836  0000000  002.520  0000000
0087.10  000.011  0000000  000.838  0000001  002.526  0000003
0088.10  000.011  0000000  000.829  0000000  002.520  0000002
0089.10  000.011  0000000  000.819  0000000  002.492  0000000
0090.08  000.011  0000000  000.821  0000001  002.487  0000002
0091.10  000.011  0000000  000.812  0000000  002.481  0000002
0092.10  000.011  0000000  000.803  0000000  002.465  0000001
0093.10  000.011  0000000  000.795  0000000  002.438  0000000
0094.10  000.011  0000000  000.818  0000003  002.497  0000008
0095.12  000.011  0000000  000.820  0000001  002.513  0000004
0096.10  000.010  0000000  000.822  0000001  002.508  0000002
0097.10  000.010  0000000  000.814  0000000  002.492  0000001
0098.10  000.010  0000000  000.805  0000000  002.467  0000000
0099.12  000.010  0000000  000.797  0000000  002.452  0000001
0100.12  000.010  0000000  000.789  0000000  002.427  0000000
0101.12  000.010  0000000  000.811  0000003  002.472  0000007
0102.10  000.010  0000000  000.813  0000001  002.478  0000003
0103.10  000.010  0000000  000.805  0000000  002.483  0000003
0104.12  000.010  0000000  000.807  0000001  002.478  0000002
0105.12  000.010  0000000  000.818  0000002  002.492  0000004
0106.12  000.009  0000000  000.810  0000000  002.469  0000000
0107.12  000.009  0000000  000.812  0000001  002.465  0000002
0108.12  000.009  0000000  000.814  0000001  002.479  0000004
0109.12  000.009  0000000  000.806  0000000  002.474  0000002
0110.12  000.009  0000000  000.808  0000001  002.479  0000003
0111.12  000.009  0000000  000.801  0000000  002.475  0000002
0112.13  000.009  0000000  000.812  0000002  002.497  0000005
0113.13  000.009  0000000  000.813  0000001  002.501  0000003
0114.12  000.009  0000000  000.815  0000001  002.506  0000003
0115.12  000.009  0000000  000.834  0000003  002.528  0000005
0116.12  000.009  0000000  000.827  0000000  002.506  0000000
0117.13  000.009  0000000  000.828  0000001  002.518  0000004
0118.13  000.008  0000000  000.838  0000002  002.540  0000005
0119.13  000.008  0000000  000.831  0000000  002.518  0000000
0120.12  000.008  0000000  000.833  0000001  002.514  0000002
0121.13  000.008  0000000  000.850  0000003  002.543  0000006
0122.13  000.008  0000000  000.843  0000000  002.530  0000001
0123.13  000.008  0000000  000.836  0000000  002.518  0000001
0124.13  000.008  0000000  000.846  0000002  002.546  0000006
0125.13  000.008  0000000  000.855  0000002  002.557  0000004
0126.13  000.008  0000000  000.872  0000003  002.585  0000006
0127.13  000.008  0000000  000.873  0000001  002.580  0000002
0128.13  000.008  0000000  000.866  0000000  002.568  0000001
0129.13  000.008  0000000  000.860  0000000  002.555  0000001
0130.15  000.015  0000001  000.853  0000000  002.566  0000004
0131.15  000.015  0000000  000.846  0000000  002.547  0000000
0132.13  000.015  0000000  000.848  0000001  002.543  0000002
0133.13  000.015  0000000  000.841  0000000  002.524  0000000
0134.15  000.015  0000000  000.850  0000002  002.557  0000007
0135.15  000.015  0000000  000.844  0000000  002.538  0000000
