C:\RaDeCC\Data\AL557_062021\130621_green_St3_2.txt
Start Time 6/13/2021  16:38:21
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0001.00  000.000  0000000  001.000  0000001  003.000  0000003
0002.00  000.000  0000000  001.500  0000002  005.000  0000007
0003.00  000.333  0000001  001.333  0000001  005.333  0000006
0004.00  000.500  0000001  002.000  0000004  006.750  0000011
0005.00  000.600  0000001  002.000  0000002  007.000  0000008
0006.00  000.667  0000001  002.667  0000006  008.000  0000013
0007.00  000.571  0000000  002.857  0000004  007.714  0000006
0008.02  000.499  0000000  002.869  0000003  007.734  0000008
0009.00  000.444  0000000  002.556  0000000  007.000  0000001
0010.00  000.400  0000000  002.800  0000005  007.600  0000013
0011.00  000.364  0000000  002.636  0000001  007.182  0000003
0012.02  000.333  0000000  002.497  0000001  006.907  0000004
0013.02  000.384  0000001  002.535  0000003  007.145  0000010
0014.00  000.500  0000002  002.571  0000003  007.500  0000012
0015.00  000.533  0000001  002.667  0000004  007.733  0000011
0016.02  000.562  0000001  002.685  0000003  007.929  0000011
0017.02  000.588  0000001  002.880  0000006  008.227  0000013
0018.02  000.555  0000000  002.720  0000000  007.771  0000000
0019.02  000.526  0000000  002.629  0000001  007.572  0000004
0020.00  000.500  0000000  002.700  0000004  007.750  0000011
0021.02  000.476  0000000  002.617  0000001  007.613  0000005
0022.02  000.500  0000001  002.589  0000002  007.676  0000009
0023.02  000.478  0000000  002.650  0000004  007.690  0000008
0024.02  000.458  0000000  002.706  0000004  007.786  0000010
0025.03  000.479  0000001  002.716  0000003  007.710  0000006
0026.02  000.500  0000001  002.652  0000001  007.572  0000004
0027.02  000.481  0000000  002.628  0000002  007.440  0000004
0028.02  000.464  0000000  002.570  0000001  007.388  0000006
0029.03  000.448  0000000  002.583  0000003  007.440  0000009
0030.03  000.433  0000000  002.564  0000002  007.458  0000008
0031.03  000.451  0000001  002.610  0000004  007.573  0000011
0032.03  000.437  0000000  002.560  0000001  007.399  0000002
0033.03  000.484  0000002  002.543  0000002  007.447  0000009
0034.02  000.470  0000000  002.469  0000000  007.232  0000000
0035.03  000.457  0000000  002.426  0000001  007.136  0000004
0036.03  000.444  0000000  002.414  0000002  007.160  0000008
0037.03  000.432  0000000  002.376  0000001  007.048  0000003
0038.03  000.421  0000000  002.340  0000001  006.994  0000005
0039.05  000.410  0000000  002.305  0000001  006.889  0000003
0040.03  000.400  0000000  002.323  0000003  006.894  0000007
0041.03  000.390  0000000  002.388  0000005  006.994  0000011
0042.03  000.381  0000000  002.403  0000003  006.971  0000006
0043.03  000.372  0000000  002.393  0000002  006.902  0000004
0044.05  000.386  0000001  002.406  0000003  007.083  0000015
0045.05  000.400  0000001  002.442  0000004  007.259  0000015
0046.03  000.391  0000000  002.455  0000003  007.234  0000006
0047.03  000.404  0000001  002.403  0000000  007.144  0000003
0048.05  000.395  0000000  002.373  0000001  007.076  0000004
0049.05  000.387  0000000  002.406  0000004  007.115  0000009
0050.05  000.380  0000000  002.458  0000005  007.213  0000012
0051.05  000.372  0000000  002.449  0000002  007.228  0000008
0052.05  000.365  0000000  002.440  0000002  007.224  0000007
0053.05  000.377  0000001  002.451  0000003  007.257  0000009
0054.05  000.370  0000000  002.479  0000004  007.345  0000012
0055.05  000.363  0000000  002.543  0000006  007.430  0000012
0056.05  000.357  0000000  002.587  0000005  007.475  0000010
