C:\RaDeCC\Data\AL557_062021\140621_orange_St6_2.txt
Start Time 6/14/2021  09:39:28
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0001.00  000.000  0000000  001.000  0000001  003.000  0000003
0002.00  000.000  0000000  000.500  0000000  002.000  0000001
0002.98  000.000  0000000  000.670  0000001  002.682  0000004
0003.98  000.251  0000001  000.502  0000000  003.013  0000004
0005.00  000.200  0000000  000.400  0000000  002.400  0000000
0006.00  000.167  0000000  000.333  0000000  002.000  0000000
0007.00  000.143  0000000  000.429  0000001  002.143  0000003
0008.00  000.125  0000000  000.375  0000000  002.125  0000002
0009.00  000.111  0000000  000.667  0000003  002.444  0000005
0010.00  000.100  0000000  000.600  0000000  002.300  0000001
0011.00  000.091  0000000  000.636  0000001  002.273  0000002
0012.00  000.083  0000000  000.583  0000000  002.167  0000001
0013.00  000.154  0000001  000.538  0000000  002.231  0000003
0014.00  000.143  0000000  000.500  0000000  002.071  0000000
0015.00  000.133  0000000  000.467  0000000  002.000  0000001
0016.02  000.125  0000000  000.499  0000001  001.998  0000002
0017.02  000.118  0000000  000.470  0000000  002.057  0000003
0018.00  000.167  0000001  000.444  0000000  002.056  0000002
0019.00  000.211  0000001  000.421  0000000  002.105  0000003
0020.00  000.200  0000000  000.500  0000002  002.200  0000004
0021.02  000.190  0000000  000.523  0000001  002.236  0000003
0022.02  000.182  0000000  000.500  0000000  002.135  0000000
0023.02  000.174  0000000  000.521  0000001  002.129  0000002
0024.02  000.167  0000000  000.541  0000001  002.165  0000003
0025.02  000.160  0000000  000.560  0000001  002.159  0000002
0026.02  000.154  0000000  000.538  0000000  002.114  0000001
0027.02  000.148  0000000  000.518  0000000  002.110  0000002
0028.02  000.143  0000000  000.535  0000001  002.106  0000002
0029.02  000.172  0000001  000.517  0000000  002.137  0000003
0030.02  000.167  0000000  000.533  0000001  002.165  0000003
0031.02  000.161  0000000  000.516  0000000  002.096  0000000
0032.02  000.156  0000000  000.531  0000001  002.093  0000002
0033.02  000.151  0000000  000.515  0000000  002.029  0000000
0034.02  000.176  0000001  000.500  0000000  002.028  0000002
0035.03  000.171  0000000  000.514  0000001  002.027  0000002
0036.03  000.167  0000000  000.583  0000003  002.192  0000008
0037.03  000.162  0000000  000.594  0000001  002.187  0000002
0038.02  000.184  0000001  000.579  0000000  002.183  0000002
0039.02  000.179  0000000  000.564  0000000  002.127  0000000
0040.03  000.175  0000000  000.600  0000002  002.223  0000006
0041.03  000.171  0000000  000.658  0000003  002.315  0000006
0042.03  000.190  0000001  000.642  0000000  002.403  0000006
0043.03  000.209  0000001  000.627  0000000  002.393  0000002
0044.03  000.204  0000000  000.613  0000000  002.339  0000000
0045.03  000.200  0000000  000.600  0000000  002.332  0000002
0046.03  000.196  0000000  000.673  0000004  002.433  0000007
0047.03  000.234  0000002  000.680  0000001  002.530  0000007
0048.03  000.229  0000000  000.666  0000000  002.477  0000000
0049.03  000.224  0000000  000.673  0000001  002.468  0000002
0050.03  000.220  0000000  000.660  0000000  002.498  0000004
0051.05  000.215  0000000  000.646  0000000  002.449  0000000
0052.05  000.211  0000000  000.634  0000000  002.402  0000000
0053.03  000.226  0000001  000.698  0000004  002.470  0000006
0054.03  000.222  0000000  000.685  0000000  002.424  0000000
0055.05  000.218  0000000  000.690  0000001  002.416  0000002
0056.05  000.214  0000000  000.678  0000000  002.409  0000002
0057.05  000.210  0000000  000.684  0000001  002.401  0000002
0058.05  000.207  0000000  000.689  0000001  002.463  0000006
0059.05  000.220  0000001  000.677  0000000  002.506  0000005
0060.05  000.233  0000001  000.683  0000001  002.531  0000004
0061.05  000.229  0000000  000.688  0000001  002.523  0000002
0062.05  000.226  0000000  000.677  0000000  002.514  0000002
0063.05  000.222  0000000  000.682  0000001  002.522  0000003
0064.07  000.219  0000000  000.687  0000001  002.544  0000004
0065.05  000.215  0000000  000.676  0000000  002.506  0000000
0066.05  000.227  0000001  000.666  0000000  002.528  0000004
0067.05  000.239  0000001  000.671  0000001  002.550  0000004
0068.07  000.235  0000000  000.676  0000001  002.600  0000006
0069.07  000.232  0000000  000.681  0000001  002.621  0000004
0070.07  000.228  0000000  000.699  0000002  002.640  0000004
0071.05  000.225  0000000  000.690  0000000  002.646  0000003
0072.07  000.222  0000000  000.708  0000002  002.692  0000006
0073.07  000.219  0000000  000.712  0000001  002.724  0000005
0074.07  000.216  0000000  000.729  0000002  002.754  0000005
0075.07  000.213  0000000  000.719  0000000  002.731  0000001
