C:\RaDeCC\Data\AL557_062021\130621_orange_St2_2.txt
Start Time 6/13/2021  14:26:21
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0001.00  001.000  0000001  001.000  0000001  005.000  0000005
0002.00  001.000  0000001  003.500  0000006  009.000  0000013
0002.98  000.670  0000000  002.682  0000001  006.704  0000002
0003.98  000.502  0000000  002.259  0000001  006.276  0000005
0005.00  000.600  0000001  003.000  0000006  008.000  0000015
0006.00  000.500  0000000  002.667  0000001  007.500  0000005
0007.00  000.429  0000000  003.286  0000007  008.286  0000013
0008.00  000.375  0000000  003.000  0000001  007.750  0000004
0009.00  000.333  0000000  003.000  0000003  007.667  0000007
0010.00  000.300  0000000  002.800  0000001  007.100  0000002
0011.00  000.273  0000000  002.727  0000002  006.818  0000004
0012.00  000.250  0000000  002.500  0000000  006.417  0000002
0013.00  000.231  0000000  002.308  0000000  005.923  0000000
0014.02  000.214  0000000  002.283  0000002  005.922  0000006
0015.00  000.200  0000000  002.133  0000000  005.533  0000000
0016.00  000.188  0000000  002.000  0000000  005.188  0000000
0017.02  000.176  0000000  001.939  0000001  005.054  0000003
0018.02  000.167  0000000  001.887  0000001  004.884  0000002
0019.02  000.158  0000000  001.946  0000003  004.996  0000007
0020.00  000.150  0000000  001.850  0000000  004.750  0000000
0021.00  000.190  0000001  001.857  0000002  004.810  0000006
0022.02  000.182  0000000  001.771  0000000  004.633  0000001
0023.02  000.174  0000000  001.781  0000002  004.736  0000007
0024.02  000.167  0000000  001.749  0000001  004.663  0000003
0025.02  000.160  0000000  001.719  0000001  004.637  0000004
0026.02  000.154  0000000  001.730  0000002  004.651  0000005
0027.02  000.148  0000000  001.851  0000005  004.923  0000012
0028.02  000.143  0000000  001.892  0000003  004.997  0000007
0029.02  000.138  0000000  001.895  0000002  004.997  0000005
0030.03  000.133  0000000  001.931  0000003  005.061  0000007
0031.03  000.129  0000000  001.869  0000000  004.930  0000001
0032.02  000.125  0000000  001.812  0000000  004.872  0000003
0033.02  000.151  0000001  001.787  0000001  004.876  0000005
0034.02  000.147  0000000  001.764  0000001  004.821  0000003
0035.03  000.143  0000000  001.741  0000001  004.767  0000003
0036.03  000.167  0000001  001.693  0000000  004.718  0000003
0037.02  000.162  0000000  001.729  0000003  004.755  0000006
0038.02  000.158  0000000  001.762  0000003  004.840  0000008
0039.03  000.154  0000000  001.768  0000002  004.842  0000005
0040.03  000.150  0000000  001.749  0000001  004.796  0000003
0041.03  000.146  0000000  001.706  0000000  004.703  0000001
0042.03  000.167  0000001  001.761  0000004  004.830  0000010
0043.03  000.163  0000000  001.743  0000001  004.857  0000006
0044.03  000.182  0000001  001.726  0000001  004.860  0000005
0045.03  000.178  0000000  001.710  0000001  004.819  0000003
0046.03  000.196  0000001  001.694  0000001  004.844  0000006
0047.03  000.234  0000002  001.680  0000001  004.890  0000007
0048.05  000.229  0000000  001.686  0000002  004.932  0000007
0049.03  000.224  0000000  001.713  0000003  005.017  0000009
0050.03  000.220  0000000  001.679  0000000  004.937  0000001
0051.03  000.235  0000001  001.666  0000001  004.918  0000004
0052.05  000.231  0000000  001.691  0000003  004.957  0000007
0053.05  000.245  0000001  001.697  0000002  004.995  0000007
0054.03  000.241  0000000  001.721  0000003  005.015  0000006
0055.05  000.236  0000000  001.708  0000001  004.977  0000003
0056.05  000.250  0000001  001.695  0000001  004.978  0000005
0057.05  000.245  0000000  001.665  0000000  004.908  0000001
0058.05  000.241  0000000  001.637  0000000  004.823  0000000
0059.07  000.254  0000001  001.676  0000004  004.927  0000011
0060.05  000.250  0000000  001.682  0000002  004.946  0000006
0061.05  000.246  0000000  001.671  0000001  004.914  0000003
0062.05  000.242  0000000  001.644  0000000  004.851  0000001
0063.07  000.238  0000000  001.617  0000000  004.820  0000003
0064.07  000.234  0000000  001.608  0000001  004.807  0000004
0065.07  000.231  0000000  001.629  0000003  004.887  0000010
0066.05  000.227  0000000  001.635  0000002  004.875  0000004
0067.05  000.239  0000001  001.641  0000002  004.907  0000007
0068.07  000.235  0000000  001.675  0000004  004.966  0000009
0069.07  000.246  0000001  001.680  0000002  004.995  0000007
0070.07  000.243  0000000  001.684  0000002  004.995  0000005
0071.05  000.253  0000001  001.661  0000000  004.982  0000004
0072.07  000.264  0000001  001.637  0000000  004.981  0000005
0073.07  000.260  0000000  001.629  0000001  004.968  0000004
0074.07  000.257  0000000  001.620  0000001  004.982  0000006
0075.07  000.253  0000000  001.625  0000002  005.022  0000008
0076.08  000.250  0000000  001.604  0000000  004.968  0000001
0077.07  000.247  0000000  001.583  0000000  004.918  0000001
0078.07  000.256  0000001  001.588  0000002  004.932  0000006
0079.07  000.278  0000002  001.581  0000001  004.970  0000008
0080.07  000.275  0000000  001.574  0000001  004.958  0000004
0081.08  000.271  0000000  001.566  0000001  004.921  0000002
0082.08  000.268  0000000  001.559  0000001  004.910  0000004
0083.08  000.265  0000000  001.541  0000000  004.887  0000003
0084.07  000.262  0000000  001.558  0000003  004.925  0000008
0085.08  000.270  0000001  001.551  0000001  004.925  0000005
0086.08  000.267  0000000  001.533  0000000  004.879  0000001
0087.08  000.264  0000000  001.539  0000002  004.915  0000008
0088.08  000.261  0000000  001.521  0000000  004.882  0000002
0089.08  000.258  0000000  001.515  0000001  004.872  0000004
0090.08  000.266  0000001  001.510  0000001  004.895  0000007
0091.08  000.263  0000000  001.504  0000001  004.886  0000004
0092.08  000.271  0000001  001.510  0000002  004.919  0000008
0093.10  000.279  0000001  001.536  0000004  004.984  0000011
0094.10  000.287  0000001  001.530  0000001  004.973  0000004
0095.08  000.284  0000000  001.546  0000003  004.985  0000006
0096.08  000.281  0000000  001.530  0000000  004.964  0000003
0097.08  000.278  0000000  001.535  0000002  004.965  0000005
0098.10  000.275  0000000  001.519  0000000  004.954  0000004
0099.10  000.283  0000001  001.514  0000001  004.975  0000007
0100.10  000.280  0000000  001.518  0000002  004.975  0000005
0101.08  000.277  0000000  001.553  0000005  005.035  0000011
0102.10  000.274  0000000  001.548  0000001  005.005  0000002
0103.10  000.272  0000000  001.532  0000000  004.956  0000000
0104.10  000.269  0000000  001.527  0000001  004.966  0000006
0105.10  000.266  0000000  001.522  0000001  004.938  0000002
0106.12  000.264  0000000  001.527  0000002  004.938  0000005
0107.10  000.261  0000000  001.550  0000004  004.977  0000009
0108.10  000.268  0000001  001.545  0000001  004.995  0000007
0109.10  000.275  0000001  001.558  0000003  005.041  0000010
0110.10  000.272  0000000  001.562  0000002  005.077  0000009
0111.12  000.270  0000000  001.557  0000001  005.049  0000002
0112.10  000.268  0000000  001.543  0000000  005.022  0000002
0113.10  000.265  0000000  001.547  0000002  005.022  0000005
0114.12  000.263  0000000  001.534  0000000  004.995  0000002
0115.12  000.261  0000000  001.546  0000003  005.021  0000008
0116.12  000.267  0000001  001.533  0000000  005.004  0000003
0117.10  000.265  0000000  001.529  0000001  004.979  0000002
0118.10  000.262  0000000  001.524  0000001  004.953  0000002
0119.12  000.260  0000000  001.520  0000001  004.970  0000007
0120.12  000.258  0000000  001.515  0000001  004.970  0000005
0121.12  000.256  0000000  001.519  0000002  004.979  0000006
0122.12  000.262  0000001  001.507  0000000  004.954  0000002
0123.12  000.260  0000000  001.503  0000001  004.938  0000003
0124.12  000.258  0000000  001.507  0000002  004.947  0000006
0125.12  000.256  0000000  001.495  0000000  004.923  0000002
0126.12  000.254  0000000  001.491  0000001  004.908  0000003
0127.13  000.252  0000000  001.479  0000000  004.908  0000005
