C:\RaDeCC\Data\AL557_062021\130621_blue_St5_2.txt
Start Time 6/14/2021  01:23:09
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0000.98  000.000  0000000  001.017  0000001  002.034  0000002
0001.98  001.008  0000002  000.504  0000000  003.529  0000005
0002.98  000.670  0000000  001.006  0000002  004.358  0000006
0003.98  000.502  0000000  001.004  0000001  004.268  0000004
0005.00  000.400  0000000  000.800  0000000  003.600  0000001
0006.00  000.333  0000000  000.833  0000001  003.667  0000004
0006.98  000.430  0000001  000.716  0000000  003.437  0000002
0007.98  000.376  0000000  000.626  0000000  003.132  0000001
0009.00  000.333  0000000  000.556  0000000  002.889  0000001
0010.00  000.400  0000001  000.500  0000000  002.900  0000003
0011.00  000.364  0000000  000.545  0000001  002.818  0000002
0012.00  000.333  0000000  000.583  0000001  002.833  0000003
0013.00  000.308  0000000  000.538  0000000  002.615  0000000
0014.00  000.286  0000000  000.500  0000000  002.500  0000001
0015.00  000.267  0000000  000.533  0000001  002.467  0000002
0016.02  000.250  0000000  000.499  0000000  002.310  0000000
0017.00  000.235  0000000  000.529  0000001  002.529  0000006
0018.00  000.222  0000000  000.556  0000001  002.500  0000002
0019.00  000.211  0000000  000.632  0000002  002.579  0000004
0020.02  000.200  0000000  000.600  0000000  002.448  0000000
0021.02  000.190  0000000  000.571  0000000  002.331  0000000
0022.00  000.182  0000000  000.545  0000000  002.227  0000000
0023.00  000.174  0000000  000.522  0000000  002.130  0000000
0024.00  000.167  0000000  000.500  0000000  002.083  0000001
0025.02  000.160  0000000  000.480  0000000  001.999  0000000
0026.02  000.154  0000000  000.538  0000002  002.076  0000004
0027.02  000.148  0000000  000.518  0000000  002.036  0000001
0028.00  000.143  0000000  000.571  0000002  002.107  0000004
0029.02  000.138  0000000  000.586  0000001  002.137  0000003
0030.02  000.167  0000001  000.600  0000001  002.232  0000005
0031.02  000.161  0000000  000.613  0000001  002.289  0000004
0032.02  000.156  0000000  000.625  0000001  002.343  0000004
0033.03  000.151  0000000  000.636  0000001  002.361  0000003
0034.02  000.147  0000000  000.617  0000000  002.293  0000000
0035.02  000.143  0000000  000.657  0000002  002.370  0000005
0036.02  000.139  0000000  000.639  0000000  002.332  0000001
0037.02  000.135  0000000  000.621  0000000  002.296  0000001
0038.03  000.158  0000001  000.605  0000000  002.287  0000002
0039.03  000.154  0000000  000.589  0000000  002.254  0000001
0040.02  000.150  0000000  000.575  0000000  002.249  0000002
0041.02  000.146  0000000  000.561  0000000  002.219  0000001
0042.03  000.143  0000000  000.547  0000000  002.165  0000000
0043.03  000.139  0000000  000.558  0000001  002.208  0000004
0044.03  000.136  0000000  000.568  0000001  002.203  0000002
0045.03  000.133  0000000  000.555  0000000  002.243  0000004
0046.03  000.152  0000001  000.565  0000001  002.281  0000004
0047.03  000.149  0000000  000.574  0000001  002.275  0000002
0048.03  000.146  0000000  000.583  0000001  002.269  0000002
0049.03  000.143  0000000  000.571  0000000  002.264  0000002
0050.03  000.140  0000000  000.580  0000001  002.358  0000007
0051.05  000.137  0000000  000.568  0000000  002.351  0000002
0052.03  000.154  0000001  000.557  0000000  002.383  0000004
0053.03  000.151  0000000  000.566  0000001  002.376  0000002
0054.03  000.167  0000001  000.555  0000000  002.406  0000004
0055.05  000.182  0000001  000.563  0000001  002.489  0000007
0056.05  000.178  0000000  000.571  0000001  002.498  0000003
0057.05  000.175  0000000  000.561  0000000  002.489  0000002
0058.03  000.172  0000000  000.569  0000001  002.481  0000002
0059.05  000.169  0000000  000.559  0000000  002.472  0000002
0060.05  000.167  0000000  000.550  0000000  002.481  0000003
0061.05  000.164  0000000  000.541  0000000  002.441  0000000
0062.05  000.161  0000000  000.532  0000000  002.417  0000001
0063.05  000.159  0000000  000.523  0000000  002.379  0000000
0064.05  000.172  0000001  000.515  0000000  002.404  0000004
0065.05  000.169  0000000  000.507  0000000  002.367  0000000
0066.05  000.167  0000000  000.515  0000001  002.377  0000003
0067.05  000.164  0000000  000.522  0000001  002.386  0000003
0068.07  000.162  0000000  000.529  0000001  002.395  0000003
0069.05  000.159  0000000  000.521  0000000  002.375  0000001
0070.05  000.157  0000000  000.514  0000000  002.370  0000002
0071.05  000.155  0000000  000.521  0000001  002.365  0000002
0072.07  000.153  0000000  000.513  0000000  002.345  0000001
0073.07  000.151  0000000  000.534  0000002  002.422  0000008
0074.07  000.149  0000000  000.540  0000001  002.417  0000002
0075.05  000.147  0000000  000.546  0000001  002.425  0000003
0076.05  000.145  0000000  000.552  0000001  002.419  0000002
0077.07  000.143  0000000  000.558  0000001  002.413  0000002
0078.07  000.141  0000000  000.551  0000000  002.408  0000002
0079.07  000.139  0000000  000.556  0000001  002.403  0000002
0080.07  000.137  0000000  000.550  0000000  002.386  0000001
0081.07  000.136  0000000  000.543  0000000  002.381  0000002
0082.07  000.134  0000000  000.536  0000000  002.388  0000003
0083.07  000.132  0000000  000.530  0000000  002.384  0000002
0084.07  000.131  0000000  000.523  0000000  002.355  0000000
0085.08  000.129  0000000  000.529  0000001  002.374  0000004
0086.08  000.128  0000000  000.534  0000001  002.393  0000004
0087.07  000.126  0000000  000.540  0000001  002.400  0000003
0088.07  000.125  0000000  000.534  0000000  002.373  0000000
0089.07  000.124  0000000  000.528  0000000  002.380  0000003
0090.08  000.122  0000000  000.533  0000001  002.398  0000004
0091.08  000.121  0000000  000.527  0000000  002.382  0000001
0092.08  000.119  0000000  000.521  0000000  002.389  0000003
0093.07  000.118  0000000  000.516  0000000  002.385  0000002
0094.08  000.117  0000000  000.510  0000000  002.370  0000001
0095.08  000.116  0000000  000.526  0000002  002.387  0000004
0096.08  000.114  0000000  000.520  0000000  002.373  0000001
0097.08  000.113  0000000  000.546  0000003  002.410  0000006
0098.10  000.112  0000000  000.540  0000000  002.396  0000001
0099.08  000.111  0000000  000.535  0000000  002.382  0000001
0100.08  000.110  0000000  000.530  0000000  002.378  0000002
0101.08  000.109  0000000  000.534  0000001  002.394  0000004
0102.08  000.108  0000000  000.529  0000000  002.380  0000001
0103.10  000.107  0000000  000.553  0000003  002.425  0000007
0104.10  000.106  0000000  000.576  0000003  002.459  0000006
0105.08  000.105  0000000  000.571  0000000  002.455  0000002
0106.08  000.113  0000001  000.566  0000000  002.470  0000004
0107.10  000.112  0000000  000.560  0000000  002.456  0000001
0108.10  000.111  0000000  000.592  0000004  002.516  0000009
0109.10  000.110  0000000  000.587  0000000  002.493  0000000
0110.08  000.109  0000000  000.581  0000000  002.507  0000004
0111.10  000.108  0000000  000.576  0000000  002.502  0000002
0112.10  000.107  0000000  000.571  0000000  002.480  0000000
0113.10  000.115  0000001  000.566  0000000  002.485  0000003
0114.10  000.123  0000001  000.561  0000000  002.498  0000004
0115.10  000.122  0000000  000.565  0000001  002.511  0000004
0116.10  000.121  0000000  000.560  0000000  002.498  0000001
0117.10  000.120  0000000  000.555  0000000  002.494  0000002
0118.10  000.119  0000000  000.567  0000002  002.515  0000005
0119.10  000.118  0000000  000.563  0000000  002.502  0000001
0120.12  000.117  0000000  000.558  0000000  002.498  0000002
0121.12  000.116  0000000  000.553  0000000  002.485  0000001
0122.10  000.115  0000000  000.557  0000001  002.482  0000002
