C:\RaDeCC\Data\AL557_062021\140621_green_St7_2.txt
Start Time 6/14/2021  09:46:34
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0108.12  000.083  0000000  000.879  0000001  003.468  0000002
0109.12  000.082  0000000  000.871  0000000  003.455  0000002
0110.12  000.082  0000000  000.872  0000001  003.460  0000004
0111.12  000.081  0000000  000.864  0000000  003.438  0000001
0112.12  000.080  0000000  000.874  0000002  003.443  0000004
0113.13  000.080  0000000  000.866  0000000  003.430  0000002
0114.13  000.079  0000000  000.867  0000001  003.443  0000005
0115.12  000.078  0000000  000.877  0000002  003.449  0000004
0116.12  000.078  0000000  000.878  0000001  003.453  0000004
0117.13  000.077  0000000  000.879  0000001  003.475  0000006
0118.13  000.076  0000000  000.872  0000000  003.462  0000002
0119.13  000.084  0000001  000.873  0000001  003.500  0000008
0120.13  000.083  0000000  000.866  0000000  003.479  0000001
0121.12  000.083  0000000  000.859  0000000  003.476  0000003
0122.13  000.090  0000001  000.860  0000001  003.488  0000005
0123.13  000.089  0000000  000.861  0000001  003.508  0000006
0124.13  000.089  0000000  000.854  0000000  003.488  0000001
0125.13  000.088  0000000  000.847  0000000  003.484  0000003
0126.15  000.087  0000000  000.840  0000000  003.464  0000001
0127.13  000.087  0000000  000.834  0000000  003.469  0000004
0128.13  000.086  0000000  000.835  0000001  003.465  0000003
0129.13  000.085  0000000  000.829  0000000  003.454  0000002
0130.15  000.085  0000000  000.822  0000000  003.450  0000003
0131.15  000.084  0000000  000.816  0000000  003.439  0000002
0132.15  000.083  0000000  000.817  0000001  003.435  0000003
0133.13  000.083  0000000  000.811  0000000  003.425  0000002
0134.13  000.082  0000000  000.805  0000000  003.429  0000004
0135.15  000.081  0000000  000.799  0000000  003.426  0000003
0136.15  000.081  0000000  000.801  0000001  003.415  0000002
0137.15  000.087  0000001  000.802  0000001  003.434  0000006
0138.13  000.087  0000000  000.804  0000001  003.431  0000003
0139.15  000.086  0000000  000.798  0000000  003.428  0000003
0140.15  000.086  0000000  000.799  0000001  003.432  0000004
0141.15  000.085  0000000  000.793  0000000  003.436  0000004
0142.15  000.084  0000000  000.788  0000000  003.433  0000003
0143.17  000.084  0000000  000.789  0000001  003.423  0000002
0144.15  000.090  0000001  000.791  0000001  003.427  0000004
0145.15  000.090  0000000  000.785  0000000  003.424  0000003
0146.15  000.096  0000001  000.780  0000000  003.428  0000004
0147.15  000.102  0000001  000.775  0000000  003.432  0000004
0148.15  000.101  0000000  000.776  0000001  003.456  0000007
