C:\RaDeCC\Data\AL557_062021\140621_blue_St8_2.txt
Start Time 6/14/2021  09:46:48
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0000.98  000.000  0000000  001.017  0000001  003.051  0000003
0001.98  001.008  0000002  001.008  0000001  004.538  0000006
0002.98  000.670  0000000  000.670  0000000  003.017  0000000
0003.98  000.753  0000001  000.502  0000000  003.515  0000005
0005.00  000.600  0000000  000.400  0000000  003.200  0000002
0006.00  000.500  0000000  000.333  0000000  003.167  0000003
0006.98  000.430  0000000  000.573  0000002  003.580  0000006
0007.98  000.376  0000000  000.501  0000000  003.132  0000000
0009.00  000.333  0000000  000.444  0000000  002.778  0000000
0010.00  000.400  0000001  000.400  0000000  002.700  0000002
0011.00  000.364  0000000  000.455  0000001  002.636  0000002
0012.00  000.333  0000000  000.417  0000000  002.500  0000001
0013.00  000.308  0000000  000.385  0000000  002.308  0000000
0014.00  000.286  0000000  000.429  0000001  002.429  0000004
0015.00  000.267  0000000  000.400  0000000  002.800  0000008
0016.00  000.250  0000000  000.375  0000000  002.625  0000000
0017.00  000.235  0000000  000.353  0000000  002.471  0000000
0018.02  000.222  0000000  000.333  0000000  002.331  0000000
0019.00  000.211  0000000  000.316  0000000  002.263  0000001
0020.00  000.200  0000000  000.400  0000002  002.400  0000005
0021.00  000.190  0000000  000.429  0000001  002.429  0000003
0022.00  000.182  0000000  000.409  0000000  002.409  0000002
0023.02  000.217  0000001  000.434  0000001  002.563  0000006
0024.02  000.208  0000000  000.416  0000000  002.540  0000002
0025.02  000.200  0000000  000.440  0000001  002.558  0000003
0026.02  000.192  0000000  000.500  0000002  002.652  0000005
0027.00  000.185  0000000  000.481  0000000  002.704  0000004
0028.02  000.178  0000000  000.464  0000000  002.606  0000000
0029.02  000.172  0000000  000.448  0000000  002.550  0000001
0030.02  000.167  0000000  000.433  0000000  002.465  0000000
0031.02  000.161  0000000  000.419  0000000  002.418  0000001
0032.02  000.156  0000000  000.500  0000003  002.530  0000006
0033.02  000.182  0000001  000.485  0000000  002.544  0000003
0034.02  000.206  0000001  000.470  0000000  002.558  0000003
0035.02  000.200  0000000  000.485  0000001  002.542  0000002
0036.02  000.194  0000000  000.528  0000002  002.665  0000007
0037.03  000.189  0000000  000.513  0000000  002.619  0000001
0038.03  000.184  0000000  000.500  0000000  002.577  0000001
0039.02  000.205  0000001  000.487  0000000  002.640  0000005
0040.03  000.225  0000001  000.525  0000002  002.748  0000007
0041.03  000.219  0000000  000.512  0000000  002.705  0000001
