"""""""""""""""C:\RaDeCC\Data\AL557_062021\050621_1grey_St3.txt
Start Time 6/5/2021  09:52:46
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0108.10  000.305  0000001  003.219  0000004  010.999  0000014
0109.10  000.302  0000000  003.226  0000004  011.017  0000013
0110.10  000.318  0000002  003.233  0000004  011.063  0000016
0111.10  000.324  0000001  003.267  0000007  011.098  0000015
0112.12  000.330  0000001  003.282  0000005  011.149  0000017
0113.12  000.327  0000000  003.271  0000002  011.130  0000009
0114.10  000.324  0000000  003.287  0000005  011.192  0000018
0115.10  000.321  0000000  003.258  0000000  011.129  0000004
0116.12  000.319  0000000  003.238  0000001  011.066  0000004
0117.12  000.316  0000000  003.270  0000007  011.126  0000018
0118.12  000.322  0000001  003.268  0000003  011.158  0000015
0119.12  000.319  0000000  003.291  0000006  011.216  0000018
0120.12  000.333  0000002  003.263  0000000  011.181  0000007
0121.12  000.330  0000000  003.261  0000003  011.196  0000013
0122.12  000.328  0000000  003.259  0000003  011.178  0000009
0123.12  000.325  0000000  003.281  0000006  011.193  0000013
0124.12  000.322  0000000  003.295  0000005  011.231  0000016
0125.12  000.320  0000000  003.277  0000001  011.198  0000007
0126.13  000.317  0000000  003.266  0000002  011.195  0000011
0127.13  000.315  0000000  003.256  0000002  011.169  0000008
0128.12  000.312  0000000  003.270  0000005  011.185  0000013
0129.12  000.310  0000000  003.284  0000005  011.207  0000014
0130.12  000.307  0000000  003.266  0000001  011.159  0000005
0131.13  000.305  0000000  003.279  0000005  011.202  0000017
0132.13  000.303  0000000  003.269  0000002  011.201  0000011
0133.15  000.300  0000000  003.267  0000003  011.205  0000012
0134.15  000.298  0000000  003.302  0000008  011.249  0000017
0135.13  000.303  0000001  003.293  0000002  011.241  0000010
0136.13  000.301  0000000  003.298  0000004  011.254  0000013
0137.13  000.299  0000000  003.281  0000001  011.215  0000006
0138.15  000.297  0000000  003.272  0000002  011.198  0000009
0139.15  000.295  0000000  003.277  0000004  011.204  0000012
0140.15  000.293  0000000  003.282  0000004  011.224  0000014
0141.13  000.291  0000000  003.288  0000004  011.245  0000014
0142.15  000.302  0000002  003.285  0000003  011.263  0000014
""""
""
0144.15  000.305  0000000  003.260  0000000  011.280  0000011
"
Group 1 Stopped 6/5/2021  12:17:29
 
Count Summary
C:\ProgramData\RaDeCC\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0144.72  000.304  000044  003.262  000472  011.284  001633
System Number 1
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

