C:\RaDeCC\Data\AL557_062021\060621_1orange_St9.txt
Start Time 6/6/2021  07:13:55
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0001.00  000.000  0000000  002.000  0000002  007.000  0000007
0002.00  000.000  0000000  001.000  0000000  005.000  0000003
0002.98  000.000  0000000  001.341  0000002  005.363  0000006
0003.98  000.000  0000000  001.004  0000000  004.268  0000001
0005.00  000.000  0000000  000.800  0000000  004.000  0000003
0006.00  000.000  0000000  000.667  0000000  004.167  0000005
0007.00  000.000  0000000  000.571  0000000  003.714  0000001
0008.00  000.000  0000000  000.625  0000001  003.750  0000004
0009.00  000.000  0000000  000.556  0000000  003.556  0000002
0010.00  000.000  0000000  000.600  0000001  003.600  0000004
0011.00  000.000  0000000  000.636  0000001  003.636  0000004
0012.00  000.000  0000000  000.667  0000001  003.750  0000005
0013.02  000.000  0000000  000.615  0000000  003.611  0000002
0014.02  000.000  0000000  000.571  0000000  003.424  0000001
0015.00  000.000  0000000  000.800  0000004  003.667  0000007
0016.00  000.000  0000000  000.813  0000001  003.750  0000005
0017.02  000.059  0000001  000.823  0000001  003.879  0000006
0018.02  000.056  0000000  000.833  0000001  003.774  0000002
0019.00  000.053  0000000  001.053  0000005  004.263  0000013
0020.00  000.050  0000000  001.000  0000000  004.100  0000001
0021.02  000.048  0000000  000.952  0000000  004.140  0000005
0022.02  000.136  0000002  000.954  0000001  004.315  0000008
0023.02  000.130  0000000  000.999  0000002  004.432  0000007
0024.02  000.125  0000000  000.958  0000000  004.372  0000003
0025.00  000.120  0000000  000.920  0000000  004.200  0000000
0026.02  000.115  0000000  000.961  0000002  004.343  0000008
0027.02  000.111  0000000  001.073  0000004  004.590  0000011
0028.02  000.107  0000000  001.178  0000004  004.783  0000010
0029.02  000.103  0000000  001.206  0000002  004.825  0000006
0030.03  000.100  0000000  001.199  0000001  004.895  0000007
0031.02  000.129  0000001  001.225  0000002  005.030  0000009
0032.02  000.125  0000000  001.187  0000000  004.904  0000001
0033.02  000.121  0000000  001.151  0000000  004.907  0000005
0034.03  000.118  0000000  001.205  0000003  004.995  0000008
0035.03  000.114  0000000  001.199  0000001  005.052  0000007
0036.03  000.111  0000000  001.221  0000002  005.162  0000009
0037.02  000.108  0000000  001.270  0000003  005.295  0000010
0038.02  000.105  0000000  001.289  0000002  005.313  0000006
0039.03  000.102  0000000  001.255  0000000  005.226  0000002
0040.03  000.100  0000000  001.274  0000002  005.371  0000011
0041.03  000.097  0000000  001.267  0000001  005.410  0000007
0042.03  000.095  0000000  001.332  0000004  005.567  0000012
0043.03  000.093  0000000  001.301  0000000  005.577  0000006
0044.03  000.091  0000000  001.294  0000001  005.587  0000006
0045.03  000.111  0000001  001.288  0000001  005.618  0000007
0046.03  000.109  0000000  001.282  0000001  005.648  0000007
0047.05  000.106  0000000  001.254  0000000  005.611  0000004
0048.05  000.104  0000000  001.249  0000001  005.640  0000007
0049.03  000.102  0000000  001.244  0000001  005.608  0000004
0050.03  000.100  0000000  001.239  0000001  005.576  0000004
0051.03  000.098  0000000  001.254  0000002  005.585  0000006
0052.05  000.096  0000000  001.249  0000001  005.610  0000007
0053.05  000.094  0000000  001.225  0000000  005.580  0000004
0054.05  000.093  0000000  001.203  0000000  005.476  0000000
0055.03  000.091  0000000  001.199  0000001  005.488  0000006
0056.05  000.089  0000000  001.178  0000000  005.459  0000004
0057.05  000.088  0000000  001.245  0000005  005.539  0000010
0058.05  000.086  0000000  001.240  0000001  005.599  0000009
0059.05  000.085  0000000  001.236  0000001  005.555  0000003
0060.07  000.083  0000000  001.215  0000000  005.477  0000001
0061.05  000.082  0000000  001.229  0000002  005.520  0000008
0062.05  000.081  0000000  001.273  0000004  005.624  0000012
0063.05  000.079  0000000  001.301  0000003  005.646  0000007
0064.05  000.078  0000000  001.296  0000001  005.636  0000005
0065.07  000.077  0000000  001.276  0000000  005.579  0000002
0066.05  000.076  0000000  001.287  0000002  005.587  0000006
0067.05  000.075  0000000  001.268  0000000  005.563  0000004
0068.05  000.073  0000000  001.264  0000001  005.584  0000007
0069.07  000.087  0000001  001.274  0000002  005.632  0000009
0070.07  000.114  0000002  001.313  0000004  005.737  0000013
0071.07  000.127  0000001  001.309  0000001  005.769  0000008
0072.05  000.125  0000000  001.305  0000001  005.774  0000006
0073.07  000.137  0000001  001.314  0000002  005.789  0000007
0074.07  000.149  0000001  001.310  0000001  005.819  0000008
0075.07  000.147  0000000  001.319  0000002  005.821  0000006
0076.07  000.145  0000000  001.301  0000000  005.784  0000003
0077.07  000.143  0000000  001.311  0000002  005.787  0000006
0078.07  000.154  0000001  001.307  0000001  005.790  0000006
0079.07  000.164  0000001  001.303  0000001  005.843  0000010
0080.07  000.162  0000000  001.324  0000003  005.870  0000008
0081.07  000.173  0000001  001.320  0000001  005.933  0000011
0082.07  000.171  0000000  001.328  0000002  006.019  0000013
0083.07  000.169  0000000  001.312  0000000  005.971  0000002
0084.08  000.190  0000002  001.320  0000002  006.030  0000011
0085.08  000.188  0000000  001.328  0000002  006.065  0000009
0086.08  000.186  0000000  001.313  0000000  006.076  0000007
0087.07  000.195  0000001  001.298  0000000  006.087  0000007
0088.08  000.193  0000000  001.294  0000001  006.062  0000004
0089.08  000.191  0000000  001.325  0000004  006.129  0000012
0090.08  000.189  0000000  001.332  0000002  006.105  0000004
0091.08  000.187  0000000  001.394  0000007  006.247  0000019
0092.08  000.185  0000000  001.379  0000000  006.212  0000003
0093.08  000.183  0000000  001.386  0000002  006.199  0000005
0094.08  000.181  0000000  001.382  0000001  006.239  0000010
0095.08  000.179  0000000  001.378  0000001  006.258  0000008
0096.08  000.177  0000000  001.395  0000003  006.286  0000009
0097.10  000.175  0000000  001.390  0000001  006.262  0000004
0098.10  000.173  0000000  001.386  0000001  006.300  0000010
0099.08  000.172  0000000  001.393  0000002  006.308  0000007
0100.08  000.170  0000000  001.419  0000004  006.375  0000013
0101.10  000.168  0000000  001.405  0000000  006.380  0000007
0102.10  000.167  0000000  001.401  0000001  006.357  0000004
0103.10  000.184  0000002  001.397  0000001  006.363  0000007
0104.08  000.183  0000000  001.384  0000000  006.312  0000001
0105.08  000.181  0000000  001.389  0000002  006.319  0000007
0106.10  000.179  0000000  001.376  0000000  006.305  0000005
0107.10  000.187  0000001  001.401  0000004  006.387  0000015
0108.10  000.185  0000000  001.388  0000000  006.337  0000001
0109.10  000.183  0000000  001.384  0000001  006.343  0000007
0110.10  000.182  0000000  001.390  0000002  006.367  0000009
0111.10  000.180  0000000  001.422  0000005  006.427  0000013
0112.10  000.178  0000000  001.418  0000001  006.423  0000006
0113.10  000.177  0000000  001.424  0000002  006.419  0000006
0114.12  000.175  0000000  001.437  0000003  006.441  0000009
0115.12  000.174  0000000  001.425  0000000  006.420  0000004
0116.10  000.172  0000000  001.413  0000000  006.400  0000004
0117.10  000.171  0000000  001.401  0000000  006.371  0000003
0118.10  000.169  0000000  001.406  0000002  006.393  0000009
0119.12  000.168  0000000  001.402  0000001  006.397  0000007
0120.12  000.183  0000002  001.390  0000000  006.394  0000006
0121.12  000.182  0000000  001.379  0000000  006.374  0000004
0122.10  000.180  0000000  001.376  0000001  006.364  0000005
0123.12  000.187  0000001  001.381  0000002  006.368  0000007
0124.12  000.193  0000001  001.370  0000000  006.357  0000005
0125.12  000.200  0000001  001.367  0000001  006.402  0000012
0126.12  000.198  0000000  001.364  0000001  006.399  0000006
0127.12  000.205  0000001  001.385  0000004  006.443  0000012
0128.12  000.203  0000000  001.374  0000000  006.424  0000004
0129.13  000.201  0000000  001.371  0000001  006.420  0000006
0130.13  000.207  0000001  001.368  0000001  006.401  0000004
0131.12  000.206  0000000  001.365  0000001  006.376  0000003
0132.12  000.204  0000000  001.378  0000003  006.426  0000013
0133.12  000.203  0000000  001.375  0000001  006.400  0000003
0134.13  000.201  0000000  001.372  0000001  006.397  0000006
0135.13  000.200  0000000  001.376  0000002  006.408  0000008
0136.13  000.198  0000000  001.366  0000000  006.376  0000002
0137.12  000.197  0000000  001.371  0000002  006.374  0000006
0138.13  000.195  0000000  001.383  0000003  006.385  0000008
0139.13  000.194  0000000  001.394  0000003  006.418  0000011
0140.13  000.193  0000000  001.384  0000000  006.380  0000001
0141.13  000.191  0000000  001.403  0000004  006.405  0000010
0142.15  000.190  0000000  001.400  0000001  006.395  0000005
0143.13  000.189  0000000  001.390  0000000  006.393  0000006
0144.13  000.187  0000000  001.381  0000000  006.376  0000004
0145.13  000.186  0000000  001.378  0000001  006.380  0000007
0146.13  000.185  0000000  001.382  0000002  006.378  0000006
0147.13  000.184  0000000  001.373  0000000  006.362  0000004
0148.13  000.182  0000000  001.364  0000000  006.332  0000002
